ax,ay,az,gx,gy,gz,Lebal
-2.002284783,-4.088252172,9.686447527,0.101465901,0.304703467,0.573202055,2
-0.360341634,-3.953272792,10.60456685,0.00497262,0.110309705,0.577801321,2
0.691914614,-3.657321761,10.0571539,0.133523424,0.05139616,0.937181116,2
-0.538168689,-3.64212636,9.643753025,0.26777025,0.309554,0.906653399,2
-1.68881982,-4.856442379,11.42056848,0.204228121,0.290969787,0.674138843,2
-1.326550125,-4.959277226,13.00537796,-0.08699635,0.022834287,0.540162623,2
-0.228961831,-3.304024815,11.33713745,0.082889099,0.147132024,0.690225565,2
0.293405778,-2.214947165,9.82297933,0.269531471,0.395185296,0.858810964,2
0.616097886,-2.873913561,11.70979839,0.20129817,0.318930269,0.830247878,2
0.728618108,-4.237155389,13.60471611,-0.020867565,0.070343275,0.749544514,2
-0.066680047,-3.915098977,12.33872766,0.061821339,0.236076999,0.721766716,2
-0.357074662,-2.780760956,11.25292134,0.201380378,0.410416051,0.714067138,2
0.980889017,-3.218223739,11.86299012,0.192617898,0.258039811,0.799681455,2
0.07949528,-2.804229049,12.4252183,0.087515644,0.107110852,0.829579749,2
-0.195976493,-3.123175724,10.89404979,0.129405495,0.18546575,0.744895964,2
0.356602247,-2.801050115,9.386542543,0.148030716,0.338066911,0.613973751,2
-0.433197603,-1.90131427,9.793039162,0.215398544,0.58766369,0.514019193,2
1.420199221,-2.251361453,11.45797688,0.255635237,0.518654362,0.732549982,2
2.427575666,-1.754396416,13.73250975,-0.026968908,0.074939034,0.913133989,2
1.894214289,-2.676237501,11.31258445,-0.074586131,0.076128246,0.708430121,2
0.565594578,-2.188620512,8.520159652,0.211599989,0.765701983,0.712292244,2
0.468478971,-1.110558044,11.41115221,0.107777978,0.484699834,0.735432229,2
1.095634801,-2.454741708,13.96226093,0.061433806,0.221976497,0.805496862,2
0.349621734,-3.006635175,13.54336597,0.075755721,0.318364308,0.728212553,2
0.948637695,-3.100049002,12.02122633,0.140550172,0.37242874,0.625833413,2
0.800428818,-2.055102751,11.4598884,0.224697396,0.456601184,0.703585183,2
0.791059125,-1.596261363,11.77984475,0.338287571,0.420620376,0.79881862,2
1.802846373,-2.774950665,12.1162276,0.21981951,0.278087293,0.733615739,2
1.120567774,-2.952999634,11.62851084,0.159623979,0.31416814,0.591697704,2
0.879699181,-2.443758212,10.98269268,0.081690287,0.347253199,0.48577592,2
1.349290888,-0.200020894,10.73963794,0.072581004,0.321242046,0.669020005,2
3.005484513,0.049415144,9.836090969,0.144180848,0.40488962,0.782549087,2
1.613067959,0.029599242,10.71425646,0.176281405,0.495419672,0.849881348,2
0.846120172,-1.558041811,12.06219697,0.064583385,0.322849985,0.838894041,2
0.490305029,-2.976379034,11.97949822,-0.126794921,0.315553635,0.525259412,2
0.96212184,-1.009431546,10.57172805,-0.113840391,0.585361841,0.48091918,2
3.020947601,1.851039505,11.17408314,-0.022135582,0.517758003,0.77410022,2
3.391255591,1.268997124,11.59867903,0.220290523,0.397694424,1.118397739,2
2.43108409,-1.95994175,12.92383839,0.169316857,0.42537104,1.105484788,2
0.475740313,-5.232532836,13.09231411,0.0105546,0.382191368,0.339153039,2
0.969117411,-3.554940312,12.06031728,-0.111543653,0.365876181,0.118387251,2
1.644017944,1.547325812,10.34658064,-0.106480471,0.455356659,0.614696686,2
1.628431224,3.608188897,9.564086061,0.324303082,0.389088308,0.897614831,2
1.51128784,1.201322372,10.01066551,0.133709357,0.491140414,0.907510703,2
1.917581187,-1.962897983,10.73569097,0.130386081,0.407413893,0.748657894,2
1.593141611,-2.568408134,11.68629946,-0.014299933,0.234136232,0.459217748,2
1.050097939,-1.202295296,10.52285331,0.050824763,0.159175064,0.379238185,2
1.170883641,0.66758324,8.789617611,0.073219073,0.466215629,0.527590533,2
1.600925406,1.961675946,8.870182059,0.032136173,0.538736968,0.599078438,2
1.36912219,2.557615428,10.96550607,0.130488093,0.170923594,0.684418526,2
0.429002989,1.509221747,11.12361444,0.017879457,0.025594809,0.673181184,2
0.153631573,0.705632749,8.328644187,0.01008617,0.276221898,0.518803836,2
-0.718327821,1.539179011,8.491253301,-0.009614737,0.507821495,0.488076179,2
1.026601176,2.532483073,10.46911832,0.034076049,0.219591789,0.509737233,2
1.822979255,3.088041616,11.08183638,0.197097149,-0.01737505,0.585872433,2
0.232941907,2.020372411,10.07909228,0.131997498,0.009790368,0.474904101,2
-0.406118291,1.537621733,8.400251794,0.082561485,0.322166197,0.300832087,2
0.770431661,2.390025591,8.741033516,0.049366988,0.310988559,0.184140178,2
1.245073642,3.633270195,9.830524281,0.120708226,0.057009979,0.327694626,2
0.35842666,4.27142876,9.373281786,0.200313853,0.122484923,0.419664479,2
-0.787659378,3.394707147,8.486705679,0.114868492,0.305524048,0.342321372,2
-0.050913953,2.660121766,8.369132447,0.024640024,0.275831519,0.166919929,2
-0.244710746,3.407777549,9.481117724,0.011473846,0.14213096,0.165573954,2
-1.059323794,4.32362112,9.976616332,0.057681505,0.13400894,0.266649544,2
0.288687041,4.643065194,9.015239698,0.166132888,0.17665159,0.32180103,2
-0.185058368,3.572644761,9.173221185,0.035619795,0.080909542,0.21600172,2
-1.178537013,3.097561502,8.77089423,-0.056705521,0.193464236,0.110613333,2
-0.405943875,4.260296837,8.891298389,-0.064313671,0.250466342,0.147733397,2
0.012795636,5.234761922,10.05374414,0.065141069,0.065480329,0.310796684,2
-0.945439106,4.035552878,9.955048208,0.08081274,-0.000414,0.280470537,2
-0.798059588,2.621477101,8.061189814,-0.097698328,0.331709147,0.122720727,2
-1.196877706,2.463611412,9.196394847,-0.150818351,0.364952278,0.095746734,2
0.431720729,3.795973619,10.71633329,0.003173861,-0.022068654,0.21792383,2
-0.209738613,3.659372548,9.924875149,0.009268264,-0.086961529,0.275800082,2
-2.157459626,2.244657028,7.773947998,-0.095337495,0.299362208,0.143984084,2
-1.590096552,2.073771081,7.902873275,-0.100535316,0.408570901,0.171098304,2
0.464926628,2.757749207,10.17168062,-0.052227856,0.13591763,0.235961431,2
0.491089071,2.405390721,11.15191783,0.044383623,-0.151804118,0.229364582,2
-0.498957206,1.256437378,9.118560275,-0.054617515,0.056130474,0.151359847,2
-0.956155807,1.217489342,7.82022988,-0.120612155,0.366000642,0.076904324,2
0.667114451,2.573480873,9.457357039,-0.021477196,0.194054688,0.20321943,2
1.285166207,2.958441194,11.16929415,0.012110748,-0.085531983,0.220573913,2
-0.636616283,1.921806629,10.37197961,-0.014426137,-0.065918263,0.152845498,2
-1.270486583,1.747522468,8.988763094,-0.159547657,0.193033314,0.108196449,2
-0.599132273,3.146159557,9.420456324,-0.03232344,0.161896936,0.225216152,2
-0.11543687,3.051534264,10.4790991,0.073177425,-0.027941255,0.282495563,2
-0.448303262,1.496886404,10.05347124,0.00184008,-0.037972727,0.189847229,2
-0.894416479,0.81385676,9.06496488,-0.12126038,0.088097292,0.114967342,2
-0.080423997,1.918985548,8.587032498,-0.085319674,0.104608089,0.106527455,2
-0.035669301,2.68716848,9.104735971,0.026498529,-0.001120697,0.230831815,2
-0.620369238,1.9803553,8.973891296,0.020702687,0.077811954,0.230662737,2
-0.658402706,1.153236633,9.018960551,-0.086728459,0.097082256,0.164422954,2
-0.662730882,1.317807949,9.506221227,0.005417174,-0.017080499,0.190518999,2
0.244191984,1.836606679,8.906927681,0.035937949,-0.012668128,0.186909596,2
-0.498688748,1.423736212,8.81871588,-0.012603929,0.097799371,0.194648867,2
-0.759847525,1.173748171,9.2468733,0.006289153,0.130276278,0.183824752,2
0.414869596,1.328348719,9.498770598,0.027988083,0.019692227,0.194916375,2
0.326150014,1.204153875,9.292935372,-0.013905646,-0.019682448,0.138227936,2
-0.856888563,1.306465972,8.924724854,-0.033073278,0.084718403,0.136870492,2
-0.758157286,2.002129907,8.964400265,0.027733395,0.157948036,0.201466294,2
-0.564251076,1.583404411,10.12630783,0.053512474,0.056763928,0.259599184,2
-0.358287433,0.902941609,10.11522839,0.078744314,-0.025824646,0.154480032,2
-0.143421962,0.852533742,9.16003357,-0.092760963,0.043213285,0.075689961,2
-0.751890853,1.913512605,9.465286696,-0.048207484,0.058129862,0.117293691,2
-0.849596668,3.091646933,9.955191357,0.098456192,0.045849845,0.244752791,2
-1.136285283,2.167663831,9.8237836,0.073936855,0.079497498,0.245918615,2
-0.58158001,1.238938109,9.328167796,0.008679127,0.090245318,0.173937839,2
-0.356698998,1.126542905,9.598428746,-0.114945432,0.046676265,0.057168029,2
-0.945626386,2.347292216,9.902882125,-0.114846392,-0.019105893,0.074484158,2
-1.507929249,3.881539086,10.18988146,-0.010523069,0.011823391,0.252889802,2
-1.107867228,3.685567117,10.11021577,0.021869328,0.04793765,0.346491486,2
-0.229664845,2.122047707,9.708631182,-0.013843693,0.162568372,0.299402671,2
0.268268594,0.304487633,10.42330334,-0.187469208,0.14263721,0.125344098,2
0.708614902,0.916654418,11.37495794,-0.190676566,-0.031305436,-0.024167267,2
-0.282181809,2.272986607,10.83548316,-0.028234833,-0.084625351,0.126400497,2
-1.204396477,2.197363316,8.953137535,0.009508921,0.152260289,0.264082069,2
-0.821709037,1.102717291,8.104563076,-0.092171319,0.218124163,0.178898362,2
0.681824874,-0.449570795,10.04312786,-0.109029186,0.09136467,0.052255827,2
0.31344582,-0.07031758,10.14977065,-0.126716742,-0.118911021,-0.070291797,2
-1.042284996,1.558889392,9.018930265,-0.076664072,-0.104525704,0.055620983,2
-2.068980227,2.715340163,7.384832919,-0.047087576,0.0136963,0.085842194,2
0.10918268,-1.13970771,9.602171969,0.045350177,-0.187287893,0.047758438,2
-1.14001568,-0.896514899,9.031569963,-0.088721282,-0.131390257,0.013474201,2
0.540116229,0.04466404,8.835124987,-0.050821704,-0.031740555,0.162782181,2
2.518124271,-0.871519206,9.415214773,0.039475126,0.116098962,0.283142841,2
1.455213269,-3.139843754,9.963893722,-0.024564365,-0.051982618,0.219732838,2
-0.035917836,-1.883956914,8.344009109,-0.049924809,-0.252140091,-0.134887311,2
-1.064876983,0.347157686,7.932249231,-0.241821642,-0.099229352,-0.037745451,2
0.807362877,-0.520402149,10.13957745,-0.043971161,0.195629847,0.303002919,2
2.705596425,-2.409818245,9.38880825,0.186225676,-0.225613797,0.288301794,2
0.404938691,-3.115285654,7.25583507,0.044574301,-0.327379113,0.010822017,2
0.077515712,-1.65382659,8.025600099,-0.20077034,0.031327391,0.052081262,2
2.359288065,-0.303789332,10.67210545,-0.205339503,0.259705797,0.163573676,2
2.477055751,-0.8775203,11.54078145,0.039410366,-0.086280797,0.216211781,2
1.691437379,-1.448121744,9.050047878,0.184379064,-0.348395502,0.153757864,2
-0.656444157,-1.660556934,7.667100941,-0.010673462,-0.246419139,0.070364374,2
0.675695946,-0.041107447,9.233097202,-0.287327297,0.240161902,0.188432993,2
2.099732208,-1.077159346,11.91896132,-0.117467666,0.235862654,0.325353857,2
2.784907955,-2.396304776,9.617976132,0.219344799,-0.307192797,0.317559039,2
1.106615646,-1.907386945,8.357503025,0.000439,-0.178030847,0.053762899,2
1.391606225,-0.383877314,10.71481337,-0.253646023,0.233591857,0.148261516,2
2.94275983,-0.232534991,11.77697465,0.022856759,0.047194888,0.279719579,2
1.548066781,-2.630166226,9.449606683,0.244064884,-0.269015532,0.255719588,2
0.507530863,-2.655139132,7.659258664,0.00548862,-0.138402166,0.163678245,2
1.453795271,-0.425340174,9.710825175,-0.31349963,0.217870148,0.142386063,2
2.314175247,0.591935049,10.87308398,-0.16536835,-0.004149055,0.244368295,2
1.4671029,-0.737233507,10.20506017,-0.021615167,-0.142373936,0.361144147,2
2.213423343,-2.663238817,9.2958755,0.002836833,-0.025866868,0.472168941,2
2.34166794,-3.615937579,10.60508772,-0.236796095,0.101838202,0.315184056,2
3.030541549,-2.153984062,12.26481799,-0.244764194,0.161374649,0.2603348,2
3.639564317,-1.079034949,11.08610507,-0.045218231,-0.06116588,0.257126066,2
1.069430719,-1.812314292,9.424625132,0.037858094,-0.147056669,0.259333545,2
1.584032206,-1.181139394,8.999303575,-0.211284568,0.148203331,0.327949912,2
2.816273398,-0.808254158,11.27295354,-0.261479237,0.210066507,0.413175984,2
3.421133577,-1.608993916,11.46508073,0.002372714,-0.027057506,0.473197432,2
2.690891049,-2.184528933,10.97316008,-0.13333796,0.023372774,0.340792261,2
2.824597517,-2.09137299,8.841592137,0.048244112,-0.100583789,0.356394939,2
2.433394558,-1.896953568,7.1817315,-0.021383986,-0.052154627,0.39744243,2
2.596920681,-1.272462893,9.956392165,-0.425849608,0.23050089,0.430364285,2
4.591326602,-0.502866079,13.1499104,-0.340532542,0.223236781,0.510627081,2
2.967291384,-1.185724156,11.85533522,0.083549842,-0.289744159,0.36647021,2
1.264430334,-1.268826632,7.405835284,0.215432638,-0.385647106,0.403885585,2
2.274382999,-1.65460841,8.140228512,-0.228553554,0.061180652,0.526395399,2
5.365100064,-1.343672315,12.22574942,-0.4733858,0.224349281,0.74751327,2
6.064291991,-1.387705816,12.56552804,-0.078801887,-0.100470524,0.667536651,2
4.088543822,-1.58556408,8.934108163,0.174521766,-0.322843145,0.416773071,2
2.44883341,-0.260510533,6.812282444,-0.089576421,-0.095462275,0.445134133,2
3.234592778,0.063539138,9.132378044,-0.33973239,0.073846173,0.650171847,2
5.403849081,0.132823039,12.64578975,-0.391803721,0.1783233,0.762136622,2
5.745255134,-0.370194986,12.7897195,-0.09556477,-0.092919324,0.725445673,2
4.579958219,-0.420461734,9.697713112,0.11008592,-0.227665661,0.585694099,2
3.669383345,-1.00215646,9.045009783,-0.094546346,-0.018348976,0.664808475,2
4.731919527,1.444759717,10.87802695,-0.444013396,0.040909631,0.629891167,2
4.40669587,1.945773355,12.79103483,-0.294237003,0.023623893,0.691949378,2
5.551142284,1.273308609,12.21450932,-0.063210027,-0.00309139,0.897605927,2
5.558854756,-1.061751058,11.43136918,-0.088557428,0.016941231,0.833080098,2
4.163105139,0.500809884,11.11101186,-0.317050243,-0.069973061,0.516540261,2
2.278917619,1.43696639,12.31972414,-0.374934913,-0.029941729,0.501662701,2
2.23580749,2.142961232,12.39705755,-0.221506434,-0.075408475,0.790951027,2
4.119022017,1.548336135,11.57222531,-0.153781391,-0.011447384,1.131587294,2
6.185557018,-0.488953722,11.64140016,-0.176097477,0.071617026,0.941532625,2
5.175348025,0.46351052,12.37922751,-0.422169122,-0.01361004,0.65628078,2
2.434159994,2.892749802,11.435582,-0.325591435,-0.123775125,0.511630381,2
-0.309699202,2.48580098,10.50317497,-0.307573498,-0.151934402,0.624314292,2
1.684017188,0.984185463,9.505804723,-0.305474718,0.086233954,1.074994181,2
4.740347217,-0.008067282,11.01637959,-0.476524683,-0.042134695,1.050228451,2
5.045466298,1.68615068,12.49600819,-0.579128769,-0.04938809,0.808494524,2
2.157457972,1.987668281,11.00641845,-0.272576092,-0.225418808,0.5347948,2
0.25878502,0.919066865,8.759447957,-0.162298171,-0.067379814,0.584237692,2
1.326912152,0.514178031,9.548940194,-0.583190222,-0.085399321,0.870768283,2
2.838971865,1.752085643,12.8888451,-0.593494971,-0.126984961,0.875927444,2
2.801905649,2.807733939,12.16198489,-0.165190195,-0.088398059,0.786004852,2
2.080967487,0.809350164,10.4159341,-0.082789587,-0.152973732,0.703687468,2
1.655956563,0.436604324,11.0928184,-0.437921881,-0.160266986,0.701659133,2
1.170471571,1.828629218,12.48000025,-0.401864405,-0.293067115,0.688071756,2
1.330075434,2.426343166,12.99865407,-0.298793446,-0.120136006,0.845803178,2
2.332059793,1.992562779,12.11010554,-0.238289419,-0.122625265,0.875937549,2
2.507283075,2.128187644,12.09443696,-0.337626823,-0.226595398,0.706514781,2
0.883459829,3.143970529,13.38866495,-0.536805349,-0.241256765,0.685964775,2
1.439694652,3.289965221,12.85661847,-0.254443242,-0.096615888,0.782068822,2
0.891540049,2.104044368,11.33260251,-0.229585911,-0.139586866,0.670376924,2
-0.320294319,1.850745933,11.85159766,-0.466515206,-0.212550195,0.620310671,2
0.331083644,1.523004765,13.13866401,-0.442781609,-0.218098323,0.821924648,2
0.235784172,3.19729839,12.97483499,-0.288938772,-0.132550401,0.773193228,2
0.430349001,2.720380152,12.95607228,-0.402643686,-0.156965279,0.760416323,2
0.435638384,3.218354785,12.90614433,-0.421911362,-0.231091453,0.665071319,2
-0.161129363,1.986586742,11.73961567,-0.309951138,-0.229250905,0.581411033,2
-1.595511597,0.332986457,10.11715113,-0.229442982,-0.335442792,0.474046137,2
-2.222268906,0.803687925,9.957689778,-0.439223304,-0.450430411,0.751589229,2
0.363333156,2.121336863,11.77307047,-0.571836389,-0.245554144,1.030308933,2
2.493688473,3.938736425,12.36097074,-0.461446641,-0.354616211,1.086332733,2
1.402421592,2.728937318,11.82064426,-0.266291449,-0.24890583,0.513062163,2
-0.293773205,0.118271511,9.3707742,-0.101511837,-0.239555413,0.424127743,2
-1.9722969,0.382416392,8.23236134,-0.290314376,-0.355642372,0.647888692,2
-1.437453109,1.375670952,10.23812868,-0.620609021,-0.345036002,0.874591254,2
0.624267856,2.726998538,12.97718087,-0.488659549,-0.429397724,0.975251938,2
1.294955552,2.698676918,13.50735082,-0.328641482,-0.266436035,0.793477465,2
0.015630776,1.199527278,11.25131772,-0.094832946,-0.290070207,0.558178337,2
-1.910184372,0.184249865,10.97939385,-0.287928604,-0.385504544,0.603226891,2
-1.40019165,0.198615178,11.40675456,-0.299967726,-0.293190189,0.802382442,2
-0.528606189,1.712901195,12.31300252,-0.294820259,-0.288194589,0.847340715,2
-0.24406877,3.122982739,12.34956404,-0.303243646,-0.205502188,0.799591067,2
0.704050969,1.982037083,10.83239248,-0.048102194,-0.15809232,0.688957816,2
-0.751281905,-0.075460183,8.304084637,0.010495569,-0.191723591,0.39206861,2
-1.686149718,-0.819260717,8.86675539,-0.19824076,-0.425303221,0.674899249,2
-1.784936731,0.806618009,12.50885318,-0.52650408,-0.554392715,0.885755652,2
-0.871563165,2.574589738,14.2133172,-0.230685613,-0.38910828,0.950079133,2
0.036821978,2.660130019,12.15308166,-0.038568916,0.006441621,0.764436843,2
-0.454996791,0.797162989,8.394086064,-0.06785979,-0.198887439,0.46259199,2
-3.335396188,0.252674019,10.1736655,-0.310064885,-0.627263804,0.499859911,2
-3.777806803,0.886867281,14.23970012,-0.465332676,-0.59423999,0.711492187,2
-1.313116033,1.851934605,12.75171166,-0.158853108,-0.094149124,1.007649502,2
0.471543325,1.643409451,9.716872822,-0.124469238,-0.097930667,0.731332403,2
-1.082495649,0.430219422,10.46300463,-0.260331467,-0.587925997,0.464792009,2
-2.912839863,-0.427736916,12.05691989,-0.163189261,-0.497962946,0.610700652,2
-2.246978946,-0.414656578,11.50757782,-0.171979605,-0.207286644,0.718908061,2
-1.550166263,0.165741385,9.884955625,-0.138512889,-0.328311189,0.68635198,2
-1.543081467,0.704085224,10.61494783,-0.255977688,-0.452638319,0.667450285,2
-1.569008065,0.569867979,11.63822254,-0.187053613,-0.484951732,0.630265658,2
-2.797879216,-0.190645952,10.11269166,-0.014463628,-0.357024865,0.512118124,2
-1.705939535,-2.389384416,10.30612637,-0.062442141,-0.48895156,0.503936719,2
-2.272885205,-0.957502961,11.06570967,-0.184411686,-0.468435607,0.746714759,2
-1.829280445,1.46972222,12.40794757,-0.316706349,-0.399793016,0.845219578,2
-0.905331053,1.971706891,12.27198327,-0.183589839,-0.30367457,0.640243014,2
-0.648634547,-0.047571059,10.63540041,0.021194684,-0.183308685,0.351223553,2
-1.694454222,-2.396352103,9.249843857,-0.052691028,-0.29926861,0.306825059,2
-1.347607754,-2.811606179,9.64492349,-0.157814328,-0.415611507,0.529634119,2
-1.44513164,-1.710166722,10.56263063,-0.223740923,-0.460521893,0.560913019,2
-1.162072231,-0.734495248,10.95623041,-0.144442285,-0.348180902,0.514331033,2
-0.433716742,-0.36221188,10.6308407,-0.098096545,-0.241801785,0.481404811,2
-0.622491143,-0.799605102,9.417837107,-0.061728371,-0.196486453,0.381250498,2
-0.474846963,-2.208201747,9.697954301,-0.071307362,-0.35318733,0.387559614,2
-1.885607348,-1.805830182,9.828071776,-0.147532597,-0.250730941,0.475403831,2
-0.401273201,-1.857141015,9.929038354,-0.137344704,-0.184801772,0.426693394,2
-0.49485933,-1.397289723,8.962126357,-0.113262242,-0.194283101,0.469014426,2
-0.6443183,-2.607336867,9.512172131,-0.026977478,-0.31996052,0.31574438,2
-1.497967134,-2.567411939,10.04508277,-0.127811475,-0.410947234,0.329267944,2
-1.147321651,-2.048109563,11.17328929,-0.183492474,-0.269614094,0.406687949,2
-0.940172673,-1.792304806,9.952776085,-0.135994034,-0.065747839,0.320071005,2
0.281573725,-2.747982501,9.32834663,-0.096633682,-0.170135261,0.204734411,2
-0.533606137,-3.649971516,9.579445597,-0.081087828,-0.305253595,0.19379388,2
-1.250416246,-4.120220518,9.772473695,-0.096607162,-0.246965839,0.222646657,2
0.048993625,-4.068023855,10.27450617,-0.157109449,-0.198240451,0.256348432,2
-0.022083412,-3.540086629,9.596595132,-0.146263994,-0.142788562,0.233890041,2
0.204921137,-3.574164434,9.180462605,-0.10733429,-0.155473746,0.196422509,2
-0.032336902,-3.897813006,8.31694894,-0.074287918,-0.105108015,0.145827632,2
0.626046867,-4.108555525,8.473592113,-0.085176986,-0.144517518,0.162173053,2
0.503613357,-4.166511514,8.983064732,-0.064956099,-0.22041532,0.107835263,2
-0.194609371,-3.959407964,8.819951686,-0.079069552,-0.190812036,0.118725943,2
0.751665526,-4.072788379,8.880859212,-0.045825684,-0.089890103,0.094891984,2
0.402258509,-4.476522857,8.489278313,0.014387914,-0.194097847,0.061369717,2
0.567414133,-4.846815989,9.58455109,-0.028811221,-0.234554309,0.05066156,2
0.35186851,-4.586692238,9.387176014,-0.031901443,-0.083823367,0.110940928,2
1.1647955,-3.733580093,8.834364445,-0.079093549,-0.005592311,0.18062167,2
1.13502582,-3.32690903,8.759720956,-0.024177654,-0.086575031,0.121927567,2
0.714364762,-4.052461243,9.882493401,0.054883725,-0.240320515,0.042022277,2
0.174847086,-4.148206847,10.18687485,0.016066651,-0.022058538,0.091833739,2
1.193567408,-3.367177791,8.38122981,0.00424984,0.188248091,0.188650675,2
2.147872845,-2.547682289,7.432997316,-0.0049749,0.056322746,0.163237716,2
-0.011599385,-3.052125426,9.066146533,0.073955734,-0.362002915,0.042707397,2
-1.644707548,-2.979856295,11.32815371,-0.021962163,-0.264148604,0.110515642,2
-1.086769403,-1.970857379,9.927892716,-0.046428156,0.194365631,0.167524555,2
1.678424086,-2.172703345,8.112400269,0.10882527,0.194309535,0.02843074,2
0.394755328,-3.451903653,8.548960926,0.152751947,-0.302282718,-0.019894823,2
-0.614873437,-3.832833594,11.32786175,0.063550402,-0.334855873,0.045983629,2
-0.381791637,-2.605218517,11.40792269,-0.0284392,-0.010121508,0.199757635,2
0.113862395,-2.063427536,9.182914666,0.028030175,0.154555234,0.14596512,2
1.335738082,-1.924526271,8.280718776,0.070588997,0.014048401,0.130155852,2
0.009209391,-1.784309061,9.953995994,-0.004510689,-0.328983656,0.088509189,2
0.207694521,0.034662831,9.832678446,0.22721381,-0.111294868,0.035974666,2
-0.591677751,0.65932759,11.5454052,0.116823329,-0.094610254,0.259052127,2
-1.359053441,2.498427418,12.09178047,-0.035550268,0.055866093,0.33130152,2
-0.951011738,3.796416219,10.81592815,0.043591062,0.228783418,0.268316524,2
-2.076287489,2.210171504,10.04217496,0.258284026,-0.057624313,-0.025330383,2
-1.54349081,0.595774821,13.71632578,0.29991067,-0.390088871,0.098173174,2
-3.792966203,2.109689129,13.60227316,0.001259347,-0.091086773,0.374783441,2
0.578755131,3.180574791,8.342043231,0.018780996,0.588078501,0.198086198,2
1.883123333,1.983653622,7.443101368,0.243867522,-0.084595357,0.178945152,2
-2.595414939,2.40497235,10.76246797,0.195946941,-0.559378051,0.399753484,2
-1.987015097,4.547233198,11.35770822,0.088346909,0.163657639,0.486864936,2
-0.424053959,4.752567502,7.718004444,0.097125041,0.347225731,0.332498858,2
-0.536063708,3.559437328,7.352039455,0.209572544,-0.121358853,0.287168375,2
-1.127831409,4.377823921,10.36963579,0.123420189,-0.376060069,0.476912051,2
-2.023296476,5.228538398,9.609767414,0.051882748,0.149996996,0.504697562,2
1.590252811,2.986699822,6.464918213,0.125815487,0.455118008,0.105290877,2
0.36238195,1.404953669,3.933155862,0.101464674,0.025380432,0.396076542,2
-0.507171617,4.910849913,10.15222481,0.080850888,-0.786266783,0.87142678,2
-4.309644044,7.044538823,14.28694778,0.294711054,-0.403808635,0.65569389,2
-2.879683122,3.473148796,11.99837613,0.093658193,0.448518128,0.226907515,2
1.615102245,1.588215237,7.755748959,0.084966514,0.516771372,0.391952096,2
-1.322667233,4.708580119,8.367015662,-0.045476878,-0.215199368,0.73668735,2
-4.946993006,6.403002527,13.16778567,0.360840596,-0.532419173,0.688336856,2
-5.090568662,5.264476234,15.32341713,0.221418292,0.036017199,0.714316918,2
-4.995298864,2.552458645,10.2138479,0.189117992,0.532460218,0.328619173,2
-3.122554936,2.538458476,9.52964641,0.093725528,0.07432355,0.531438576,2
-4.222420244,5.75063109,16.5058516,0.102770877,-0.995633357,1.127495455,2
-6.362076662,8.733591086,21.64444008,-0.132368398,0.030819567,0.667800578,2
-5.158157718,6.005617011,17.83685461,-0.131509134,0.517792541,0.302737224,2
-1.557855628,0.656561143,8.977526717,-0.146890791,0.398189358,0.186128035,2
-1.46338548,-2.812177882,7.708587852,0.142718077,-0.409103617,0.18713017,2
-4.130870351,-2.7942126,10.36803782,0.216947191,-1.002535216,0.945170334,2
-3.460040887,3.136512099,14.24979965,-0.013250273,-0.804166526,1.464291605,2
-1.276099411,6.841960119,10.69994318,-0.016346539,-0.08128529,0.95939637,2
1.874589151,2.425842406,5.338904388,0.331104637,0.330006911,0.286021423,2
1.244840184,-1.224929341,5.791593614,0.429760941,-0.635097546,0.418128688,2
-0.003865534,-0.975368185,9.310784528,0.65709739,-0.873325552,0.679637396,2
0.991981229,2.091322574,11.95369995,0.103326011,-0.290518189,0.956382567,2
0.255071907,4.275477576,8.525111717,0.145797201,0.189068545,0.97855242,2
0.374690676,3.954249587,6.272370206,0.232457871,0.111665315,0.779787363,2
-0.242108756,2.37456701,8.835811504,0.527707095,-0.527189174,0.55444611,2
-2.425090253,2.460423238,13.47384565,0.547949281,-0.628995666,0.799175487,2
-2.224403679,4.004556916,14.06089519,0.123411785,-0.101513347,0.880546704,2
-3.363405939,3.020810255,9.306672134,-0.066533979,0.233931673,0.839611839,2
-0.286254543,3.194181302,9.825744431,0.169494391,-0.29805414,0.761530536,2
-2.891022815,3.119797129,13.11784735,0.208038243,-0.425494072,0.444872755,2
-2.290500582,0.987786047,13.24602032,0.021539439,0.110914112,0.421292233,2
-3.102502618,-0.51267854,9.971167143,-0.040683377,0.125552747,0.787257415,2
-0.395283192,-0.336687324,10.10409535,0.048373423,-0.096690185,0.680767942,2
-3.123660777,2.124380061,11.61184549,0.001625443,-0.130721143,0.650236029,2
-6.111738626,0.527045776,12.40354673,0.148882976,-0.403952228,0.962134396,2
-3.677724691,-0.095495186,13.14031182,0.174838939,-0.271197119,0.725624697,2
-2.968842962,-1.288876146,11.54345901,0.129692375,-0.018941151,0.607126133,2
-0.966656674,0.120523397,11.27807235,-0.091851674,-0.011618148,0.926866962,2
-3.85141456,2.798039681,11.57693397,-0.104528208,-0.369272861,1.145718954,2
-3.641347666,2.037062706,11.25734297,0.131055351,-0.422752583,0.805593877,2
-2.498444414,-0.116332503,11.83092157,0.287017108,-0.459525111,0.435550599,2
-2.899628144,-2.163475587,13.10211085,0.25596627,-0.288973286,0.290937604,2
-0.661525913,-4.483661442,11.29166036,0.236660908,-0.220908271,0.864077299,2
-1.208659948,-1.442004862,8.192669554,0.055441309,-0.070568863,1.321046206,2
